data;id;command;ischat;countsend
2020-06-14;530497634;topup;False;None
2020-06-14;530497634;balance;False;None
2020-06-14;530497634;spend;False;None
2020-06-14;-1001341500725;emoji like;True;0.9875904126085772
2020-06-14;411608734;balance;False;None
2020-06-14;291647151;balance;False;None
2020-06-14;426912094;start;False;None
2020-06-14;426912094;balance;False;None
2020-06-14;-1001140299816;emoji like;True;1
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;74362609;balance;False;None
2020-06-14;-1001477966685;emoji like;True;1
2020-06-14;930814395;balance;False;None
2020-06-14;891525551;start;False;None
2020-06-14;419681766;balance;False;None
2020-06-14;419681766;topup;False;None
2020-06-14;-1001351482552;emoji like;True;0.940731809347115
2020-06-14;-1001351482552;emoji like;True;0.9383222219519276
2020-06-14;370544423;balance;False;None
2020-06-14;389646637;start;False;None
2020-06-14;389646637;balance;False;None
2020-06-14;389646637;topup;False;None
2020-06-14;389646637;spend;False;None
2020-06-14;644882968;balance;False;None
2020-06-14;421112;balance;False;None
2020-06-14;-1001152928008;emoji like;True;1
2020-06-14;421112;balance;False;None
2020-06-14;421112;balance;False;None
2020-06-14;421112;topup;False;None
2020-06-14;-1001307965503;emoji like;True;0.9462670100989689
2020-06-14;421112;balance;False;None
2020-06-14;-1001152928008;emoji like;True;1
2020-06-14;-1001152928008;emoji like;True;1
2020-06-14;421112;balance;False;None
2020-06-14;-1001152928008;emoji like;True;1
2020-06-14;-1001152928008;emoji like;True;1
2020-06-14;421112;balance;False;None
2020-06-14;-1001152928008;emoji like;True;10
2020-06-14;421112;balance;False;None
2020-06-14;421112;balance;False;None
2020-06-14;-1001152928008;emoji like;True;10
2020-06-14;421112;balance;False;None
2020-06-14;695121537;balance;False;None
2020-06-14;389646637;topup;False;None
2020-06-14;389646637;balance;False;None
2020-06-14;389646637;spend;False;None
2020-06-14;-1001474914420;emoji like;True;1
2020-06-14;886747401;balance;False;None
2020-06-14;-1001372449225;emoji like;True;0.948689349963835
2020-06-14;-1001307965503;emoji like;True;0.9438574227018992
2020-06-14;-1001307965503;emoji like;True;0.9414478613251509
2020-06-14;-1001307965503;emoji like;True;0.9390382999477752
2020-06-14;361986785;balance;False;None
2020-06-14;279007125;balance;False;None
2020-06-14;279007125;spend;False;None
2020-06-14;279007125;topup;False;None
2020-06-14;279007125;balance;False;None
2020-06-14;279007125;balance;False;None
2020-06-14;-1001307965503;emoji like;True;0.9366287385697722
2020-06-14;-1001307965503;emoji like;True;0.9342191771911417
2020-06-14;271009530;balance;False;None
2020-06-14;-1001307965503;emoji like;True;0.9318096158118838
2020-06-14;-1001307965503;emoji like;True;0.9294000544319985
2020-06-14;279007125;topup;False;None
2020-06-14;279007125;balance;False;None
2020-06-14;-1001315661041;emoji like;True;1
2020-06-14;-1001315661041;emoji like;True;10
2020-06-14;508819225;balance;False;None
2020-06-14;127369646;start;False;None
2020-06-14;127369646;spend;False;None
2020-06-14;127369646;topup;False;None
2020-06-14;127369646;spend;False;None
2020-06-14;127369646;spend;False;None
2020-06-14;508819225;balance;False;None
2020-06-14;200030355;balance;False;None
2020-06-14;200030355;spend;False;None
2020-06-14;200030355;topup;False;None
2020-06-14;-1001140299816;emoji like;True;1
2020-06-14;591253;balance;False;None
2020-06-14;-1001168981901;emoji like;True;1
2020-06-14;-1001168981901;emoji like;True;1
2020-06-14;74557137;balance;False;None
2020-06-14;74557137;topup;False;None
2020-06-14;1234320755;start;False;None
2020-06-14;1234320755;balance;False;None
2020-06-14;1234320755;topup;False;None
2020-06-14;1234320755;spend;False;None
2020-06-14;-1001307965503;emoji like;True;0.9269904930514858
2020-06-14;455873821;start;False;None
2020-06-14;455873821;balance;False;None
2020-06-14;1234320755;balance;False;None
2020-06-14;-1001307965503;emoji like;True;0.9245809316672088
2020-06-14;1234320755;balance;False;None
2020-06-14;-1001483589909;emoji like;True;1
2020-06-14;-1001483589909;emoji like;True;1
2020-06-14;1234320755;balance;False;None
2020-06-14;-1001300117365;emoji like;True;2.982771763952275
2020-06-14;293040858;start;False;None
2020-06-14;293040858;balance;False;None
2020-06-14;-1001300117365;emoji like;True;1
2020-06-14;644882968;balance;False;None
2020-06-14;-1001307965503;emoji like;True;0.9221713702823044
2020-06-14;882811101;balance;False;None
2020-06-14;-1001372449225;emoji like;True;10
2020-06-14;774628129;start;False;None
2020-06-14;-1001307965503;emoji like;True;1
2020-06-14;187097214;balance;False;None
2020-06-14;187097214;balance;False;None
2020-06-14;-1001307965503;emoji like;True;1
2020-06-14;488053752;start;False;None
2020-06-14;488053752;balance;False;None
2020-06-14;488053752;topup;False;None
2020-06-14;-1001307965503;emoji like;True;1
2020-06-14;-1001300117365;emoji like;True;1
2020-06-14;-1001488356732;emoji like;True;1.8437292587155012
2020-06-14;-1001372449225;emoji like;True;10
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;591253;balance;False;None
2020-06-14;591253;balance;False;None
2020-06-14;591253;balance;False;None
2020-06-14;508819225;start;False;None
2020-06-14;508819225;balance;False;None
2020-06-14;508819225;topup;False;None
2020-06-14;508819225;balance;False;None
2020-06-14;508819225;spend;False;None
2020-06-14;-1001372449225;emoji like;True;0.9975904386069394
2020-06-14;284471932;balance;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;591253;balance;False;None
2020-06-14;828392665;start;False;None
2020-06-14;828392665;balance;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;-1001488356732;emoji like;True;0.9507318655501853
2020-06-14;705304158;balance;False;None
2020-06-14;479364679;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;topup;False;None
2020-06-14;297305919;spend;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;346886795;spend;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;826054902;start;False;None
2020-06-14;826054902;spend;False;None
2020-06-14;826054902;balance;False;None
2020-06-14;826054902;spend;False;None
2020-06-14;162121715;balance;False;None
2020-06-14;162121715;topup;False;None
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;273467555;start;False;None
2020-06-14;273467555;balance;False;None
2020-06-14;273467555;spend;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;297305919;balance;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;1077807824;start;False;None
2020-06-14;1077807824;balance;False;None
2020-06-14;1077807824;spend;False;None
2020-06-14;1077807824;topup;False;None
2020-06-14;351058889;start;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;186365094;start;False;None
2020-06-14;186365094;topup;False;None
2020-06-14;186365094;spend;False;None
2020-06-14;186365094;balance;False;None
2020-06-14;591253;topup;False;None
2020-06-14;351058889;topup;False;None
2020-06-14;351058889;balance;False;None
2020-06-14;-1001321037723;emoji like;True;1
2020-06-14;351058889;balance;False;None
2020-06-14;351058889;balance;False;None
2020-06-14;351058889;balance;False;None
2020-06-14;-1001487264612;emoji like;True;1
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;271009530;balance;False;None
2020-06-14;271009530;balance;False;None
2020-06-14;271009530;start;False;None
2020-06-14;271009530;balance;False;None
2020-06-14;-1001474914420;emoji like;True;1
2020-06-14;886747401;balance;False;None
2020-06-14;-1001399816968;emoji like;True;1
2020-06-14;1006866345;balance;False;None
2020-06-14;1006866345;balance;False;None
2020-06-14;1006866345;balance;False;None
2020-06-14;1006866345;balance;False;None
2020-06-14;266249857;start;False;None
2020-06-14;266249857;balance;False;None
2020-06-14;266249857;topup;False;None
2020-06-14;-1001267870790;emoji like;True;0.9951804228413796
2020-06-14;266249857;balance;False;None
2020-06-14;266249857;spend;False;None
2020-06-14;266249857;topup;False;None
2020-06-14;-1001475807475;emoji like;True;0.9827709247965439
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;spend;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;topup;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;spend;False;None
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;856351620;start;False;None
2020-06-14;856351620;balance;False;None
2020-06-14;856351620;spend;False;None
2020-06-14;941155613;balance;False;None
2020-06-14;-1001307965503;emoji like;True;1
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;518915497;balance;False;None
2020-06-14;-1001307965503;emoji like;True;0.9951809119437207
2020-06-14;-1001307965503;emoji like;True;1.9903618238868142
2020-06-14;455873821;balance;False;None
2020-06-14;455873821;spend;False;None
2020-06-14;-1001307965503;emoji like;True;1.9879522972185764
2020-06-14;1220751215;balance;False;None
2020-06-14;-1001307965503;emoji like;True;1.985542770549711
2020-06-14;-1001307965503;emoji like;True;1.9831332438802185
2020-06-14;-1001307965503;emoji like;True;1.9807237172100987
2020-06-14;682377504;start;False;None
2020-06-14;682377504;balance;False;None
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;1029125736;balance;False;None
2020-06-14;330740612;balance;False;None
2020-06-14;330740612;start;False;None
2020-06-14;330740612;balance;False;None
2020-06-14;-1001372449225;emoji like;True;8.995180911940583
2020-06-14;682377504;balance;False;None
2020-06-14;682377504;balance;False;None
2020-06-14;296219153;balance;False;None
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;774770340;balance;False;None
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;874125410;balance;False;None
2020-06-14;874125410;spend;False;None
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;406455529;balance;False;None
2020-06-14;-1001267870790;emoji like;True;12.94073184097048
2020-06-14;273761211;balance;False;None
2020-06-14;330740612;balance;False;None
2020-06-14;-1001307965503;emoji like;True;1
2020-06-14;-1001307965503;emoji like;True;1
2020-06-14;518915497;spend;False;None
2020-06-14;187097214;balance;False;None
2020-06-14;187097214;balance;False;None
2020-06-14;455873821;balance;False;None
2020-06-14;-1001307965503;emoji like;True;1
2020-06-14;455873821;balance;False;None
2020-06-14;187097214;balance;False;None
2020-06-14;187097214;topup;False;None
2020-06-14;187097214;balance;False;None
2020-06-14;187097214;topup;False;None
2020-06-14;187097214;spend;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;187097214;topup;False;None
2020-06-14;187097214;balance;False;None
2020-06-14;187097214;balance;False;None
2020-06-14;187097214;balance;False;None
2020-06-14;187097214;balance;False;None
2020-06-14;187097214;topup;False;None
2020-06-14;518915497;balance;False;None
2020-06-14;187097214;balance;False;None
2020-06-14;249728163;start;False;None
2020-06-14;271009530;balance;False;None
2020-06-14;446507878;balance;False;None
2020-06-14;241475984;balance;False;None
2020-06-14;242479131;balance;False;None
2020-06-14;242479131;spend;False;None
2020-06-14;-1001168981901;emoji like;True;1
2020-06-14;391166709;balance;False;None
2020-06-14;765862408;balance;False;None
2020-06-14;765862408;spend;False;None
2020-06-14;765862408;topup;False;None
2020-06-14;765862408;topup;False;None
2020-06-14;74557137;start;False;None
2020-06-14;187097214;balance;False;None
2020-06-14;391166709;balance;False;None
2020-06-14;391166709;spend;False;None
2020-06-14;-1001168981901;emoji like;True;1
2020-06-14;-1001168981901;emoji like;True;1
2020-06-14;-1001168981901;emoji like;True;1
2020-06-14;189415023;topup;False;None
2020-06-14;189415023;spend;False;None
2020-06-14;189415023;balance;False;None
2020-06-14;906516204;start;False;None
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;topup;False;None
2020-06-14;297305919;spend;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;159016077;balance;False;None
2020-06-14;705304158;balance;False;None
2020-06-14;296219153;balance;False;None
2020-06-14;296219153;spend;False;None
2020-06-14;296219153;topup;False;None
2020-06-14;-1001216145793;emoji like;True;15.32389673079861
2020-06-14;297305919;balance;False;None
2020-06-14;-1001216145793;emoji like;True;1
2020-06-14;-1001216145793;emoji like;True;1
2020-06-14;-1001216145793;emoji like;True;1
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;-1001216145793;emoji like;True;1
2020-06-14;-1001216145793;emoji like;True;1
2020-06-14;-1001216145793;emoji like;True;0.9775914799068438
2020-06-14;297305919;balance;False;None
2020-06-14;-1001216145793;emoji like;True;1
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;1123543137;start;False;None
2020-06-14;1123543137;balance;False;None
2020-06-14;1123543137;topup;False;None
2020-06-14;1123543137;spend;False;None
2020-06-14;-1001488356732;emoji like;True;0.9875905027009724
2020-06-14;187097214;balance;False;None
2020-06-14;187097214;topup;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;-1001307965503;emoji like;True;1
2020-06-14;695877796;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;-1001168981901;emoji like;True;0.9197618088942628
2020-06-14;-1001168981901;emoji like;True;1
2020-06-14;-1001168981901;emoji like;True;1
2020-06-14;-1001307965503;emoji like;True;2.9927714733084994
2020-06-14;-1001474914420;emoji like;True;1.4579181679498026
2020-06-14;39148739;balance;False;None
2020-06-14;886747401;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;508819225;spend;False;None
2020-06-14;508819225;spend;False;None
2020-06-14;508819225;spend;False;None
2020-06-14;508819225;spend;False;None
2020-06-14;508819225;spend;False;None
2020-06-14;508819225;spend;False;None
2020-06-14;508819225;spend;False;None
2020-06-14;508819225;spend;False;None
2020-06-14;508819225;balance;False;None
2020-06-14;911100632;start;False;None
2020-06-14;911100632;balance;False;None
2020-06-14;911100632;balance;False;None
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;429007626;balance;False;None
2020-06-14;911100632;balance;False;None
2020-06-14;911100632;balance;False;None
2020-06-14;911100632;spend;False;None
2020-06-14;911100632;balance;False;None
2020-06-14;-1001307965503;emoji like;True;1
2020-06-14;-1001341500725;emoji like;True;10
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;508819225;balance;False;None
2020-06-14;508819225;balance;False;None
2020-06-14;508819225;balance;False;None
2020-06-14;508819225;balance;False;None
2020-06-14;-1001488356732;emoji like;True;0.9875900723488145
2020-06-14;-1001307965503;emoji like;True;0.9975900723500701
2020-06-14;493028711;start;False;None
2020-06-14;508819225;balance;False;None
2020-06-14;493028711;balance;False;None
2020-06-14;508819225;balance;False;None
2020-06-14;508819225;balance;False;None
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;-1001372449225;emoji like;True;10
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;-1001372449225;emoji like;True;0.9875903834450895
2020-06-14;194702640;balance;False;None
2020-06-14;194702640;balance;False;None
2020-06-14;395674934;balance;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;594661282;balance;False;None
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;spend;False;None
2020-06-14;297305919;spend;False;None
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;1260361507;start;False;None
2020-06-14;1260361507;balance;False;None
2020-06-14;-1001231519358;emoji like;True;5.460979052394596
2020-06-14;-1001372449225;emoji like;True;0.4989616199201993
2020-06-14;594661282;balance;False;None
2020-06-14;346886795;balance;False;None
2020-06-14;346886795;topup;False;None
2020-06-14;346886795;balance;False;None
2020-06-14;346886795;topup;False;None
2020-06-14;346886795;spend;False;None
2020-06-14;346886795;balance;False;None
2020-06-14;346886795;topup;False;None
2020-06-14;346886795;spend;False;None
2020-06-14;291647151;balance;False;None
2020-06-14;-1001488356732;emoji like;True;0.9827715081029172
2020-06-14;-1001341500725;emoji like;True;10
2020-06-14;-1001488356732;emoji like;True;0.9975900697342746
2020-06-14;366361971;start;False;None
2020-06-14;313273514;balance;False;None
2020-06-14;366361971;balance;False;None
2020-06-14;366361971;balance;False;None
2020-06-14;313273514;spend;False;None
2020-06-14;313273514;balance;False;None
2020-06-14;-1001191747769;emoji like;True;1
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;366361971;balance;False;None
2020-06-14;366361971;topup;False;None
2020-06-14;366361971;spend;False;None
2020-06-14;366361971;balance;False;None
2020-06-14;479364679;balance;False;None
2020-06-14;479364679;balance;False;None
2020-06-14;479364679;balance;False;None
2020-06-14;479364679;balance;False;None
2020-06-14;74557137;balance;False;None
2020-06-14;74557137;start;False;None
2020-06-14;74557137;balance;False;None
2020-06-14;495430396;balance;False;None
2020-06-14;495430396;spend;False;None
2020-06-14;-1001191747769;emoji like;True;1
2020-06-14;-1001191747769;emoji like;True;1
2020-06-14;495430396;balance;False;None
2020-06-14;-1001191747769;emoji like;True;1
2020-06-14;495430396;balance;False;None
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;508819225;spend;False;None
2020-06-14;74557137;balance;False;None
2020-06-14;553318061;balance;False;None
2020-06-14;553318061;spend;False;None
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;1062287218;balance;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;774770340;balance;False;None
2020-06-14;-1001191747769;emoji like;True;7.995180331741489
2020-06-14;889101573;balance;False;None
2020-06-14;479364679;balance;False;None
2020-06-14;429007626;balance;False;None
2020-06-14;-1001191747769;emoji like;True;1
2020-06-14;495430396;balance;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;-1001191747769;emoji like;True;1
2020-06-14;313273514;balance;False;None
2020-06-14;313273514;spend;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;488053752;balance;False;None
2020-06-14;34594017;balance;False;None
2020-06-14;34594017;topup;False;None
2020-06-14;34594017;spend;False;None
2020-06-14;313273514;spend;False;None
2020-06-14;313273514;topup;False;None
2020-06-14;313273514;balance;False;None
2020-06-14;313273514;spend;False;None
2020-06-14;874125410;balance;False;None
2020-06-14;43491389;start;False;None
2020-06-14;43491389;balance;False;None
2020-06-14;43491389;spend;False;None
2020-06-14;43491389;topup;False;None
2020-06-14;43491389;balance;False;None
2020-06-14;399043323;start;False;None
2020-06-14;399043323;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;topup;False;None
2020-06-14;297305919;spend;False;None
2020-06-14;446507878;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;topup;False;None
2020-06-14;446507878;spend;False;None
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;297305919;balance;False;None
2020-06-14;210499659;start;False;None
2020-06-14;210499659;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;-1001488356732;emoji like;True;0.9951801763346928
2020-06-14;297305919;balance;False;None
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;spend;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;topup;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;446507878;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;508819225;spend;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;508819225;balance;False;None
2020-06-14;508819225;topup;False;None
2020-06-14;-1001427553326;emoji like;True;1
2020-06-14;-1001427553326;emoji like;True;100
2020-06-14;297305919;balance;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;spend;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;297305919;spend;False;None
2020-06-14;297305919;topup;False;None
2020-06-14;297305919;balance;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;479364679;balance;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;399043323;balance;False;None
2020-06-14;399043323;balance;False;None
2020-06-14;-1001488356732;emoji like;True;1
2020-06-14;-1001341500725;emoji like;True;10
2020-06-14;297305919;balance;False;None
2020-06-14;455741411;start;False;None
2020-06-14;455741411;balance;False;None
2020-06-14;-1001341500725;emoji like;True;10
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;591253;balance;False;None
2020-06-14;455741411;balance;False;None
2020-06-14;455741411;spend;False;None
2020-06-14;591253;balance;False;None
2020-06-14;458414;start;False;None
2020-06-14;641989860;balance;False;None
2020-06-14;641989860;balance;False;None
2020-06-14;455741411;balance;False;None
2020-06-14;-1001341500725;emoji like;True;1
2020-06-14;-1001341500725;emoji like;True;0.0027703792496905754
2020-06-14;466845452;start;False;None
2020-06-14;466845452;spend;False;None
2020-06-14;466845452;balance;False;None
2020-06-14;27820083;start;False;None
2020-06-14;27820083;balance;False;None
2020-06-14;27820083;topup;False;None
2020-06-14;366361971;balance;False;None
2020-06-14;653237;start;False;None
2020-06-14;653237;balance;False;None
2020-06-14;653237;spend;False;None
2020-06-14;653237;balance;False;None
2020-06-14;429007626;balance;False;None
2020-06-14;-1001191747769;emoji like;True;1
2020-06-14;-1001191747769;emoji like;True;0.9975901446441409
2020-06-14;-1001372449225;emoji like;True;100
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;-1001372449225;emoji like;True;1
2020-06-14;653237;balance;False;None
2020-06-14;194702640;balance;False;None
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;774770340;balance;False;None
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;144406;spend;False;None
2020-06-15;-1001341500725;emoji like;True;10
2020-06-15;197924096;balance;False;None
2020-06-15;197924096;balance;False;None
2020-06-15;197924096;balance;False;None
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;508819225;balance;False;None
2020-06-15;274932847;balance;False;None
2020-06-15;-1001372449225;emoji like;True;1
2020-06-15;-1001349081185;emoji like;True;1
2020-06-15;508819225;balance;False;None
2020-06-15;210979450;start;False;None
2020-06-15;210979450;balance;False;None
2020-06-15;210979450;topup;False;None
2020-06-15;210979450;spend;False;None
2020-06-15;210979450;balance;False;None
2020-06-15;346011542;balance;False;None
2020-06-15;346011542;spend;False;None
2020-06-15;756972105;start;False;None
2020-06-15;756972105;balance;False;None
2020-06-15;430759337;balance;False;None
2020-06-15;37617226;start;False;None
2020-06-15;250906905;balance;False;None
2020-06-15;168929644;start;False;None
2020-06-15;-1001474914420;emoji like;True;1
2020-06-15;152300503;start;False;None
2020-06-15;152300503;balance;False;None
2020-06-15;152300503;topup;False;None
2020-06-15;152300503;spend;False;None
2020-06-15;152300503;topup;False;None
2020-06-15;152300503;balance;False;None
2020-06-15;604008024;start;False;None
2020-06-15;604008024;spend;False;None
2020-06-15;604008024;balance;False;None
2020-06-15;604008024;topup;False;None
2020-06-15;835925351;start;False;None
2020-06-15;564364027;start;False;None
2020-06-15;564364027;balance;False;None
2020-06-15;-1001216145793;emoji like;True;10
2020-06-15;-1001216145793;emoji like;True;9.992771176096069
2020-06-15;934039477;balance;False;None
2020-06-15;-1001216145793;emoji like;True;1
2020-06-15;-1001216145793;emoji like;True;0.9975901706834571
2020-06-15;-1001216145793;emoji like;True;1
2020-06-15;395674934;balance;False;None
2020-06-15;391166709;balance;False;None
2020-06-15;-1001474914420;emoji like;True;1
2020-06-15;806260387;balance;False;None
2020-06-15;-1001474914420;emoji like;True;0.4517810550682385
2020-06-15;1077807824;balance;False;None
2020-06-15;391166709;start;False;None
2020-06-15;-1001216145793;emoji like;True;1
2020-06-15;-1001216145793;emoji like;True;0.9875901648560446
2020-06-15;-1001216145793;emoji like;True;0.9827705003936641
2020-06-15;-1001216145793;emoji like;True;0.9803606652484531
2020-06-15;-1001216145793;emoji like;True;0.9779508301026144
2020-06-15;-1001216145793;emoji like;True;1
2020-06-15;-1001216145793;emoji like;True;1
2020-06-15;-1001168981901;emoji like;True;0.9101239164535228
2020-06-15;-1001168981901;emoji like;True;0.9053045199221511
2020-06-15;644882968;balance;False;None
2020-06-15;-1001488356732;emoji like;True;1
2020-06-15;943674690;start;False;None
2020-06-15;943674690;balance;False;None
2020-06-15;-1001267870790;emoji like;True;100
2020-06-15;-1001168981901;emoji like;True;0.9775914950547941
2020-06-15;391166709;balance;False;None
2020-06-15;-1001320627099;emoji like;True;1
2020-06-15;591253;balance;False;None
2020-06-15;-1001168981901;emoji like;True;0.9751817503812062
2020-06-15;-1001168981901;emoji like;True;0.9727720057063631
2020-06-15;-1001351482552;emoji like;True;0.9359126345561127
2020-06-15;-1001351482552;emoji like;True;0.9335028898800144
2020-06-15;-1001168981901;emoji like;True;0.9703622610308924
2020-06-15;429007626;balance;False;None
2020-06-15;-1001351482552;emoji like;True;0.9310931452032885
2020-06-15;-1001351482552;emoji like;True;0.9286834005253073
2020-06-15;446507878;balance;False;None
2020-06-15;446507878;spend;False;None
2020-06-15;446507878;topup;False;None
2020-06-15;297305919;balance;False;None
2020-06-15;-1001358830659;emoji like;True;1
2020-06-15;297305919;spend;False;None
2020-06-15;297305919;topup;False;None
2020-06-15;297305919;spend;False;None
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;194702640;balance;False;None
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;963793778;start;False;None
2020-06-15;194702640;balance;False;None
2020-06-15;963793778;balance;False;None
2020-06-15;194702640;balance;False;None
2020-06-15;194702640;spend;False;None
2020-06-15;-1001341500725;emoji like;True;0.9807218073869454
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;194702640;balance;False;None
2020-06-15;273877586;start;False;None
2020-06-15;273877586;balance;False;None
2020-06-15;273877586;spend;False;None
2020-06-15;273877586;topup;False;None
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;297305919;balance;False;None
2020-06-15;598041170;balance;False;None
2020-06-15;297305919;spend;False;None
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;875100179;start;False;None
2020-06-15;875100179;balance;False;None
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;875100179;balance;False;None
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;882811101;balance;False;None
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;-1001216145793;emoji like;True;1
2020-06-15;271009530;balance;False;None
2020-06-15;-1001341500725;emoji like;True;0.9875904907405664
2020-06-15;-1001488356732;emoji like;True;0.9975902553276674
2020-06-15;450734020;topup;False;None
2020-06-15;450734020;spend;False;None
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;-1001366420946;emoji like;True;1
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;271009530;balance;False;None
2020-06-15;-1001366420946;emoji like;True;0.9875900251155825
2020-06-15;-1001366420946;emoji like;True;1
2020-06-15;944542689;start;False;None
2020-06-15;944542689;balance;False;None
2020-06-15;490847317;balance;False;None
2020-06-15;-1001341500725;emoji like;True;0.9875902553182532
2020-06-15;70549954;balance;False;None
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;-1001341500725;emoji like;True;1
2020-06-15;-1001341500725;emoji like;True;1
